4,2,3.5166457,20.851793
6,1,3.635445,21.819666
3,1,3.3041728,20.139238
1,2,3.0351753,18.738905
5,2,3.726411,22.006815
6,2,3.749665,21.571373
2,1,3.0105257,19.089258
4,1,3.4765859,20.908543
5,1,3.5909998,21.249683
1,1,3.3097153,19.479406
2,2,3.268511,19.755707
3,2,3.4388497,20.599854
