2,2,3.268511,19.755709
1,2,3.0351753,18.738905
6,1,3.635445,21.819666
4,1,3.4765859,20.908543
3,2,3.4388497,20.599854
1,1,3.3097153,19.479406
5,1,3.5909998,21.249683
2,1,3.0105257,19.089258
6,2,3.749665,21.571373
3,1,3.3041728,20.13924
5,2,3.7264109,22.006815
4,2,3.5166457,20.851793
